PRODUCT,SCHEME,LOAN_AMOUNT_REQUESTED,REQUESTED_TENURE,REQUESTED_RATE,EFFECTIVE_INTEREST_RATE,EMI_BASE_VALUE,TENURE
5000161,5000131,100000000,60,15.34,,0,
5000000,5000002,5000000,180,13,12.9999879,62900.9,180
5000043,5000043,1000000,180,13,,,
5000161,5000131,100000000,60,15.34,,0,
5000161,5000131,100000000,60,15.34,,0,
5000043,,,,,,,
5000053,5000052,2500000,481,13,13.0000395,34476.12,120
5000053,5000052,2500000,481,13,13.0000395,34476.12,120
5000054,5000055,4500000,180,10,7.9998971,42895,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5001000,5000761,500000,60,13,12.9999207,11374.4,60
5001000,5000761,500000,60,13,12.9999207,11374.4,60
5001000,5000761,500000,60,13,12.9999207,11374.4,60
5001000,5000761,500000,60,13,12.9999207,11374.4,60
5001000,5000761,500000,60,13,12.9999207,11374.4,60
5000028,5001062,900000,36,13,,0,481
5000028,5001062,900000,36,13,,0,481
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000004,5000003,2500879,45,13.35,13.3496009,70970,45
5000020,5000022,8866001,180,13.35,13.3499161,113048.7,180
5000043,5000042,500000,240,13,12.9999794,5858.7,240
5000043,5000042,500000,240,13,12.9999794,5858.7,240
5000043,5000043,430000,120,13,13.0002767,6421.2,120
5000043,5000043,430000,120,13,13.0002767,6421.2,120
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000021,5000023,5600000,120,13.35,,,
5000161,5000131,900000,180,10,,,180
5000161,5000131,900000,180,10,,,180
5000161,5000131,900000,180,10,,,180
5000042,5000041,5000000,180,10.85,10.0296068,6454.21,180
5000042,5000041,5000000,180,10.85,10.0296068,6454.21,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000001,5000800,2500000,481,13.35,13.349704,32026.8,180
5000152,5000120,5000000,180,13,13.00003,10068,180
5000024,5000083,4343,36,13,,,
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000161,5000131,1000000,180,15.34,,,180
5000620,5000380,450000000,180,10,,,
5000161,5000131,1000000,180,15.34,,,180
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000042,5000041,5000000,180,10.85,10.0296068,6454.21,180
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000046,5000110,31820000,60,15,15.0000977,756354,60
5000046,5000110,31820000,60,15,15.0000977,756354,60
5000161,5000131,10000000,60,15.34,,,60
5000054,5000055,4300000,120,7,6.9999894,49734,120
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000028,5000028,900000,180,,,,
5000620,5000380,200000,180,10,,0,
5000028,5000743,10000,180,10,9.9996652,107,180
5000056,5000056,24907,12,13.35,13.3086984,2085,12
5000056,5000056,24907,12,13.35,13.3086984,2085,12
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000620,5000380,123333,180,15.34,,,180
5000620,5000380,123333,180,15.34,,,180
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000043,5000042,100000,36,13,13.0011769,3369.9,36
5000161,5000131,10000000,60,15.34,,,60
5000161,5000131,10000000,60,15.34,,,60
5000161,5000131,10000000,60,15.34,,,60
5001000,5000761,12355,180,13,,,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000620,5000380,200000,180,10,,0,
5000161,5000131,200000,180,15.34,,,180
5000058,5000060,12432314,120,13.35,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5001000,5000761,11112,180,13,,,
5000161,5000131,10000000,60,15.34,,,60
5000128,5000100,1000000,180,15,14.9999416,13933,180
5000128,5000100,1000000,180,15,14.9999416,13933,180
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000054,5000055,5800000,240,13,13.0000075,67514,240
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000000,5000002,2500000,180,10,9.5295388,218276,12
5000089,5000084,6200000,180,13,,171446.9,60
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,3316303,493,10.85,10.8498102,30926.8,493
5000000,5000000,2500000,485,13.35,13.3497494,27655.1,485
5000000,5000000,2500000,485,13.35,13.3497494,27655.1,485
5000021,5000023,34343,120,13.35,,,
5000000,5000002,2500000,481,13,13.7920418,45884.9,60
5000021,5000023,34343,120,13.35,,,
5000021,5000023,34343,120,13.35,,,
5000021,5000023,34343,120,13.35,,,
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000022,5000024,4000000,180,13,,,
5000022,5000024,4000000,180,13,,,
5000022,5000024,4000000,180,13,13.0000099,50555.3,180
5000021,5000023,50000000,120,13.35,,,
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000000,5000002,650000,180,13,13.0000925,8232.7,180
5000000,5000002,650000,180,13,13.0000925,8232.7,180
5000054,5000055,3700000,180,7,12.0000044,44413.8,180
5000054,5000055,3700000,180,7,12.0000044,44413.8,180
5000043,5000043,3200000,120,7,6.999991,112125.5,120
5000043,5000043,3200000,120,7,6.999991,112125.5,120
5000040,5000039,900000,120,13.35,13.3497168,39417.5,120
5000040,5000039,900000,120,13.35,13.3497168,39417.5,120
5000004,5000003,124,120,13.35,7.5275033,1.9,120
5000004,5000003,1245,120,13.35,12.6589528,18.9,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,2458,120,13.35,12.9794888,37.3,120
5000004,5000003,2458,120,13.35,12.9794888,37.3,120
5000021,5000023,45000000,120,13.35,,,
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000004,5000003,24582,120,13.35,13.3141409,372.2,120
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000014,5000016,12,7,10.85,,1,7
5000012,5000014,2000000,180,10.85,10.8495766,22507,180
5000014,5000016,12,7,10.85,,1,7
5001000,5000761,,,,,,
5001000,5000761,,,,,,
5000000,5000002,2500000,481,13,13.0000373,27585.06,180
5000004,5000003,25000,120,13.35,,,
5000010,5000009,760000,120,13.35,13.3488923,11415.6,120
5000010,5000009,760000,120,13.35,13.3488923,11415.6,120
5000004,5000003,3825,120,13.35,12.667986,18.9,120
5000004,5000003,13692,120,13.35,12.6578667,18.7,120
5000006,5000005,10000,180,13,,,
5000021,5000023,800000,120,13.35,,,
5000021,5000023,800000,120,13.35,,,
5000004,5000003,1245,120,13.35,12.667986,18.9,120
5000004,5000003,254,120,13.35,9.8103054,3.9,120
5000006,5000005,100000,180,13,,,
5001082,5000843,29600000000,180,15,,,180
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000152,5000722,1000000,120,13.35,13.3491219,15120,120
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000042,5000041,5000000,120,13.35,13.3490049,71239.7,120
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000043,5000042,2500000,492,13,13.0000159,27221.1,492
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,1000000,60,13,13.0000029,22759.4,60
5000000,5000002,2500000,481,13,12.9999823,37029.8,120
5001082,5000843,29600000000,180,15,,,180
5001082,5000843,29600000000,180,15,,,180
5000054,5000055,6000000,180,8,,,
5000054,5000055,6000000,180,8,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000024,5000025,900000,36,13,,0,36
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000054,5000055,2500000,481,10,12.9999974,27183,481
5000061,5000126,500000,180,10.85,10.8483699,5594,180
5000009,5000008,500000,180,13,,,
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000089,5000084,500000,180,13,,,10
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000042,7000000,240,10,9.9998805,69612,180
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000024,5000025,45000000,36,13,,0,36
5000056,5000056,200000,24,10.85,10.8477124,23258,24
5000040,5000039,15037,120,13.35,13.2793752,188.4,120
5000040,5000039,12580,120,13.35,13.2860237,190.3,120
5000058,5000060,10000,44,13.35,,,
5000043,5000043,450000,180,10.85,,,
5000043,5000043,450000,180,10.85,,,
5000024,5000025,700000,36,10,,0,36
5000024,5000025,1100000,36,10,,0,36
5000024,5000025,300000,36,10,,0,36
5000051,5000050,450000,180,10,,,
5000040,5000039,12547,120,13.35,13.278077,189.8,120
5000040,5000039,12547,120,13.35,13.278077,189.8,120
5000004,5000003,3825,120,13.35,12.667986,18.9,120
5000040,5000039,12547,120,13.35,13.278077,189.8,120
5000040,5000039,12547,120,13.35,13.278077,189.8,120
5000007,5000006,3825,12,15,14.8583796,8288,12
5000007,5000006,188552,12,15,14.9429724,16946,12
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000015,5000017,110000,180,10,,1173,180
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,812000,60,13,,,
5000043,5000042,812000,60,13,,,
1001,1001,1000,60,10,,,
1001,1001,1000,60,10,,,
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000015,5000017,110000,180,10,,1173,180
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000043,5000042,2500000,492,13,13.0000118,27221.1,492
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000013,5000015,55000,307,15.34,,718,307
5000013,5000015,55000,307,15.34,,718,307
5000013,5000015,55000,307,15.34,,718,307
5001082,5000843,37000000,180,15,,0,
5001082,5000843,37000000,180,15,,0,
5000054,5000055,435435,43,13,12.9996997,26033.2,43
5000015,5000017,110000,180,10,,1173,180
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5001082,5000843,29600000000,180,15,,0,
5000012,5000014,740000,240,13.35,13.3490713,8841.9,240
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000024,5000025,900000,36,13,,0,36
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000161,5000131,150000000,180,10,,,
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000001,5000800,1000000,120,13.35,13.3491788,15131.6,120
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000161,5000131,150000000,180,10,,,
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000161,5000131,150000000,180,10,,0,
5000024,5000025,900000,36,13,,0,36
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000009,5000008,500000,180,13,,,
5000045,5000044,500000,180,13,,,
5000045,5000044,500000,180,13,,,
5000043,5000042,2500000,489,13,,,
5000043,5000042,2500000,489,13,,,
5000045,5000044,500000,180,13,,,
5000045,5000044,500000,180,13,,,
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000161,5000131,150000000,180,15.34,,,180
5000161,5000131,150000000,180,15.34,,,180
5000161,5000131,150000000,180,15.34,,,180
5000152,5000722,1000000,120,13.35,13.3492349,15744,120
5000024,5000025,300000,36,10,,0,36
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000024,5000025,700000,36,10,,0,36
5000046,5000110,185000000,180,15,15.0000151,2589260,180
5000043,5000043,3825,180,13,13.0060137,15.8,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000040,5000039,3792,120,13.35,13.0089923,38.6,120
5000024,5000025,1100000,36,10,,0,36
5000152,5000722,1000000,120,13.35,13.3492349,15744,120
5000152,5000722,1000000,120,13.35,13.3492349,15744,120
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000161,5000131,1000000,180,10,,0,
5000012,5000014,4045,120,13.35,13.054883,42.4,120
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000000,5000002,1000000,120,10.85,10.8490529,12215,120
5000152,5000722,1000000,120,13.35,13.3492349,15744,120
5000022,5000024,4500000,180,13,12.9999978,56940.3,180
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000043,5000043,500000,180,13,,,
5000047,5000045,56566565665,18,100,,,
5000161,5000131,150000000,180,15.34,,,180
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000043,5000043,150000,34,10.85,10.8432114,5135,34
5000012,5000014,2000000,180,10.85,,,
5000012,5000014,2000000,180,10.85,,,
5000054,5000055,4300000,120,7,7.0000074,49930.2,120
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000021,5000023,500000,60,13.35,34.5273604,13716,180
5001082,5000843,7400000000,180,15,,0,
5000043,5000043,500000,180,13,,,
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000021,5000023,500000,60,13.35,34.5273604,13716,180
5001082,5000843,7400000000,180,15,,0,
5000024,5000025,900000,36,13,,0,36
5000024,5000025,900000,36,13,,0,36
5000054,5000055,5000000,180,13,,,
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000161,5000131,150000000,180,15.34,,,180
5000054,5000055,5000000,180,13,,,
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000043,5000042,2500000,481,13,12.9999885,31334.2,180
5000161,5000131,150000000,180,10,,,
5000043,5000042,2500000,481,13,12.9999885,31334.2,180
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000000,5000002,500000,180,13,13.000121,6327.1,180
5000000,5000002,500000,180,13,13.000121,6327.1,180
5000043,5000042,2500000,481,13,12.9999885,31334.2,180
5000043,5000042,2500000,481,13,12.9999885,31334.2,180
5000043,5000043,123456,180,13,13.0001113,1562.3,180
5000043,5000043,123456,180,13,13.0001113,1562.3,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000009,5000008,1000000,36,8,15.0000165,13742.23,180
5000043,5000043,200000,24,10.85,10.8436609,9233,24
5000024,5000025,1100000,36,13,,0,36
5000054,5000055,4000000,180,10,9.9997233,32230,180
